Higa Atacado - Campinas,"R. Pedro Stancato, 39 - Chácaras Campos dos Amarais, Campinas - SP, 13082-560, Brazil"
Enxuto Supermercados,"Av. John Boyd Dunlop, 440 - Jardim Aurelia, Campinas - SP, 13034-685, Brazil"
Supermercados Santa Catarina,"R. José Maria Lisboa, 33 - Vila Teixeira, Campinas - SP, 13032-480, Brazil"
Supermercado Dalben - Loja Taquaral,"Av. Nossa Sra. de Fátima, 1270 - Taquaral, Campinas - SP, 13076-000, Brazil"
Mercado Centro Campinas | Mercado da Treze,"Rua: Treze de maio, 277 - Centro, Campinas - SP, 13010-070, Brazil"
Vila Mais Supermercados - Loja 1,"R. Dr. Sales de Oliveira, 2055 - Loja 1 - Vila Industrial (Campinas), Campinas - SP, 13035-500, Brazil"
Supermercado Pague Menos - Campinas - Castelo,"Av. Andrade Neves, 2538 - Centro, Campinas - SP, 13070-001, Brazil"
Covabra Supermercados,"Av. Imperatriz Leopoldina, 290 - Vila Nova, Campinas - SP, 13073-035, Brazil"
Makro - Shop Santos Dumont,"Av. Ricardo Bassoli Cezare, 1567 - Jardim das Bandeiras, Campinas - SP, 13050-080, Brazil"
Campinas Market,"Av. São Paulo, 361 - St. Campinas, Goiânia - GO, 74510-020, Brazil"
Savegnago Supermercados,"R. Mário Siqueira, 221 - Botafogo, Campinas - SP, 13020-210, Brazil"
Covabra Supermercados,"R. José Rosolém, 521 - Jardim Londres, Campinas - SP, 13060-222, Brazil"
Vila Supermercados Campinas,"R. Periquito, 32 - Quadra Z - Vila Padre Manoel de Nobrega, Campinas - SP, 13061-303, Brazil"
Mercado Riachuelo,"R. Riachuelo, 345 - Centro, Campinas - SP, 13015-291, Brazil"
Galassi,"Av. da Saudade, 960 - Pte. Preta, Campinas - SP, 13041-670, Brazil"
Savegnago Supermercados,"Av. General Carneiro, 434 - Vila Joao Jorge, Campinas - SP, 13041-306, Brazil"
Empório Santa Therezinha Campinas,"Av. Guilherme Campos, 500 - Parque das Flores, Campinas - SP, 13087-635, Brazil"
EMPÓRIO BELLÍSSIMO,"R. Rute Ferraz de Angelis, 886 - Lot. Res. Vila Bella, Campinas - SP, 13087-729, Brazil"
Empório Derinho,"R. Ana Jacinta de Andrade Couto, 261 - Parque Industrial, Campinas - SP, 13031-400, Brazil"
CESTA DE CAFÉ DA MANHÃ | QUEIJO MINAS | Campinas- SP | Minas da Gente Empório,"Av Doutor, R. Júlio Ribeiro de Menezes, 714 - Parque Beatriz, Campinas - SP, 13034-010, Brazil"
Emporio Monterei,"Mercado Municipal, box 46 e 47 - Centro, Campinas - SP, 13010-141, Brazil"
Empório La Vina,"R. Antônio Cesarino, 642 - Centro, Campinas - SP, 13015-291, Brazil"
Empório Brasileiro,"Mercado Municipal de Campinas - Av. Benjamim Constant, S/N - Box 113 - Centro, Campinas - SP, 13010-913, Brazil"
Stuff from Minas Emporium,"R. dos Bandeirantes, 270 - Cambuí, Campinas - SP, 13024-010, Brazil"
Lima Emporium,"R. Rubéns Trefíglio, 300 - Vila Nogueira, Campinas - SP, 13088-037, Brazil"
Empório Uruguaiana,"R. Uruguaiana, 377 - Bosque, Campinas - SP, 13026-000, Brazil"
Empório do Norte,"Av. Ferrúcio Beltramelli - Jardim Conceição, Campinas - SP, 13105-045, Brazil"
Empório Santa Rita,"R. Taquaritinga, 376 - Jardim Nova Europa, Campinas - SP, 13040-115, Brazil"
Empório São Bento,"Rua Yolanda Palmieri Mangili, 108 - Vila Manoel Ferreira, Campinas - SP, 13034-230, Brazil"
Empório Clara & Gema,"Av. Brasil, 1785 - Jardim Guanabara, Campinas - SP, 13023-075, Brazil"
Empório Ciocci,"R. Orlando Carpino, 870 - Jardim Chapadão, Campinas - SP, 13070-143, Brazil"
O Empório do Bairro,"R. Francisco de Assis, 111 - Jardim Campineiro, Campinas - SP, 13082-365, Brazil"
Empório Palmito & Delícias,"Av. Andrade Neves, 1572 - Centro, Campinas - SP, 13070-000, Brazil"
Empório Sabor de Minas,"R. Proença, 946 - Vila Jequitibas, Campinas - SP, 13026-121, Brazil"
Empório D'Abolição,"R. da Abolição, 3012 - sala 2 - Vila Joaquim Inacio, Campinas - SP, 13041-445, Brazil"
Empório Restaurante,"R. Baronesa Geraldo de Resende, 293 - Jardim Nossa Sra. Auxiliadora, Campinas - SP, 13075-270, Brazil"
Excelência Vinhos,"Av. Dr. Jesuíno Marcondes Machado, 2031 - Jardim Planalto, Campinas - SP, 13090-723, Brazil"
Adega Da Familia,"Rua Michael Robert Kaan, 345 - J - Jardim Novo Campos Eliseos, Campinas - SP, 13060-410, Brazil"
Museum Gula,"Av. Dr. Jesuíno Marcondes Machado, 357 - Nova Campinas, Campinas - SP, 13092-108, Brazil"
Grand Cru Campinas | Loja de Vinhos,"R. Dr. Sampaio Ferraz, 336 - Cambuí, Campinas - SP, 13024-430, Brazil"
Empório Taquaral,"R. Basílio de Magalhães, 23 - Parque Taquaral, Campinas - SP, 13087-170, Brazil"
Nono Bier,"R. João de Souza Coelho, 295 - Parque Via Norte, Campinas - SP, 13065-703, Brazil"
Miami Store,"R. Castro Alves, 508 - Taquaral, Campinas - SP, 13076-040, Brazil"
Empório Santa Therezinha Campinas,"Av. Guilherme Campos, 500 - Parque das Flores, Campinas - SP, 13087-635, Brazil"
Decanter Campinas Gramado Mall,"Alameda dos Vidoeiros, 455 - Bairro das Palmeiras, Campinas - SP, 13101-680, Brazil"
Empório do Drink,"Av. Eng. Antônio Francisco de Paula Souza, 3484 - Jardim Anton von Zuben, Campinas - SP, 13044-502, Brazil"
VILA PRADO EMPÓRIO,"Estr. da Coudelaria, 100 - Vila Ipê, Campinas - SP, 13044-380, Brazil"
Adega Bruno /O caneco,"R, R. Margarida Occhiena, 146 - Vida Nova I, Campinas - SP, 13057-100, Brazil"
O Senhor dos Licores - Licores Artesanais,"Av. Princesa D'Oeste, 1353 - Jardim Proença, Campinas - SP, 13026-137, Brazil"
Baru Restaurante,"R. Paulo Lôbo, 57 - Cambuí, Campinas - SP, 13025-210, Brazil"
